PRS,prop,low_ci,high_ci
df1,0.0769230769230769,0.0256410256410256,0.141025641025641
df2,0.128205128205128,0.0641025641025641,0.205128205128205
df3,0.0512820512820513,0.0128205128205128,0.102564102564103
df4,0.115384615384615,0.0512820512820513,0.192307692307692
df5,0.0897435897435897,0.0256410256410256,0.166340960630699
df6,0.128205128205128,0.0641025641025641,0.205128205128205
df7,0.115384615384615,0.0512820512820513,0.192307692307692
df8,0.115384615384615,0.0512820512820513,0.192307692307692
df9,0.128205128205128,0.0512820512820513,0.205128205128205
df10,0.115384615384615,0.0512820512820513,0.192307692307692
df11,0.102564102564103,0.0384615384615385,0.166666666666667
df12,0.205128205128205,0.128205128205128,0.30736660165634
df13,0.217948717948718,0.141025641025641,0.320187114476853
df14,0.0384615384615385,0,0.0897435897435897
df15,0.102564102564103,0.0384615384615385,0.17948717948718
df16,0.102564102564103,0.0384615384615385,0.166666666666667
df17,0.0769230769230769,0.0256410256410256,0.153520447810186
df18,0.0641025641025641,0.0128205128205128,0.128205128205128
df19,0.153846153846154,0.0769230769230769,0.230769230769231
df20,0.141025641025641,0.0641025641025641,0.217948717948718
df21,0.153846153846154,0.0769230769230769,0.243589743589744
df22,0.115384615384615,0.0512820512820513,0.17948717948718
df23,0.0897435897435897,0.0256410256410256,0.166340960630699
df24,0.128205128205128,0.0641025641025641,0.205128205128205
df25,0.192307692307692,0.102564102564103,0.282051282051282
df26,0.17948717948718,0.102564102564103,0.269230769230769
df27,0.0769230769230769,0.0256410256410256,0.141025641025641
df28,0.0897435897435897,0.0256410256410256,0.153846153846154
df29,0.0512820512820513,0.0128205128205128,0.102564102564103
df30,0.115384615384615,0.0512820512820513,0.192307692307692
df31,0.0897435897435897,0.0384615384615385,0.153846153846154
df32,0.102564102564103,0.0384615384615385,0.17948717948718
df33,0.217948717948718,0.128205128205128,0.307692307692308
df34,0.128205128205128,0.0641025641025641,0.205128205128205
df35,0.141025641025641,0.0769230769230769,0.230769230769231
df36,0.0897435897435897,0.0384615384615385,0.153846153846154
df37,0.0897435897435897,0.0256410256410256,0.153846153846154
df38,0.0897435897435897,0.0256410256410256,0.153846153846154
df39,0.243589743589744,0.141351347061609,0.346153846153846
df40,0.166666666666667,0.0897435897435897,0.256410256410256
df41,0.166666666666667,0.0897435897435897,0.256410256410256
df42,0.115384615384615,0.0512820512820513,0.192307692307692
df43,0.153846153846154,0.0769230769230769,0.230769230769231
df44,0.141025641025641,0.0641025641025641,0.217948717948718
df45,0.0769230769230769,0.0256410256410256,0.141025641025641
df46,0.205128205128205,0.115384615384615,0.30736660165634
df47,0.320512820512821,0.230769230769231,0.423076923076923
df48,0.153846153846154,0.0897435897435897,0.243589743589744
df49,0.192307692307692,0.102564102564103,0.282051282051282
df50,0.102564102564103,0.0384615384615385,0.17948717948718
df51,0.0897435897435897,0.0256410256410256,0.153846153846154
df52,0.217948717948718,0.128205128205128,0.307692307692308
df53,0.230769230769231,0.141025641025641,0.333333333333333
df54,0.128205128205128,0.0641025641025641,0.205128205128205
df55,0.141025641025641,0.0769230769230769,0.217948717948718
df56,0.0512820512820513,0.0128205128205128,0.102564102564103
df57,0.128205128205128,0.0641025641025641,0.205128205128205
df58,0.102564102564103,0.0384615384615385,0.179161473451212
