PRS,prop,low_ci,high_ci
df1,0.109090909090909,0.0363636363636364,0.2
df2,0.0909090909090909,0.0181818181818182,0.1813562714399
df3,0.127272727272727,0.0545454545454545,0.218181818181818
df4,0.181818181818182,0.0727272727272727,0.290909090909091
df5,0.2,0.109090909090909,0.309090909090909
df6,0.163636363636364,0.0727272727272727,0.254545454545455
df7,0.145454545454545,0.0545454545454545,0.254545454545455
df8,0.127272727272727,0.0545454545454545,0.218181818181818
df9,0.0727272727272727,0.0181818181818182,0.145454545454545
df10,0.109090909090909,0.0363636363636364,0.2
df11,0.145454545454545,0.0545454545454545,0.254545454545455
df12,0.163636363636364,0.0727272727272727,0.272727272727273
df13,0.127272727272727,0.0545454545454545,0.218181818181818
df14,0.0545454545454545,0,0.127272727272727
df15,0.145454545454545,0.0550073649237368,0.236363636363636
df16,0.0909090909090909,0.0181818181818182,0.181818181818182
df17,0.109090909090909,0.0363636363636364,0.2
df18,0.145454545454545,0.0545454545454545,0.236363636363636
df19,0.0909090909090909,0.0363636363636364,0.181818181818182
df20,0.109090909090909,0.0363636363636364,0.181818181818182
df21,0.145454545454545,0.0550073649237368,0.254545454545455
df22,0.0727272727272727,0.0181818181818182,0.145454545454545
df23,0.145454545454545,0.0545454545454545,0.236363636363636
df24,0.145454545454545,0.0545454545454545,0.254545454545455
df25,0.181818181818182,0.0909090909090909,0.272727272727273
df26,0.163636363636364,0.0727272727272727,0.272727272727273
df27,0.109090909090909,0.0363636363636364,0.2
df28,0.109090909090909,0.0363636363636364,0.2
df29,0.163636363636364,0.0727272727272727,0.272727272727273
df30,0.127272727272727,0.0545454545454545,0.218181818181818
df31,0.127272727272727,0.0545454545454545,0.218181818181818
df32,0.127272727272727,0.0368255467419186,0.218181818181818
df33,0.236363636363636,0.127272727272727,0.363636363636364
df34,0.218181818181818,0.109090909090909,0.327272727272727
df35,0.181818181818182,0.0909090909090909,0.290909090909091
df36,0.2,0.0909090909090909,0.309090909090909
df37,0.272727272727273,0.163636363636364,0.4
df38,0.272727272727273,0.145454545454545,0.4
df39,0.127272727272727,0.0545454545454545,0.218181818181818
df40,0.145454545454545,0.0545454545454545,0.254545454545455
df41,0.2,0.109090909090909,0.327272727272727
df42,0.163636363636364,0.0727272727272727,0.254545454545455
df43,0.145454545454545,0.0545454545454545,0.236363636363636
df44,0.163636363636364,0.0727272727272727,0.272727272727273
df45,0.109090909090909,0.0363636363636364,0.2
df46,0.181818181818182,0.0909090909090909,0.290909090909091
df47,0.163636363636364,0.0727272727272727,0.272727272727273
df48,0.145454545454545,0.0545454545454545,0.254545454545455
df49,0.145454545454545,0.0545454545454545,0.254545454545455
df50,0.127272727272727,0.0545454545454545,0.218181818181818
df51,0.109090909090909,0.0363636363636364,0.2
df52,0.272727272727273,0.163636363636364,0.399538089621719
df53,0.290909090909091,0.181818181818182,0.418181818181818
df54,0.218181818181818,0.109090909090909,0.327272727272727
df55,0.181818181818182,0.0909090909090909,0.290909090909091
df56,0.0545454545454545,0,0.127272727272727
df57,0.109090909090909,0.0363636363636364,0.2
df58,0.109090909090909,0.0363636363636364,0.2
