PRS,prop,low_ci,high_ci
df1,0.151619870410367,0.135637149028078,0.167170626349892
df2,0.152915766738661,0.138228941684665,0.168034557235421
df3,0.156803455723542,0.142991535667735,0.172343237550408
df4,0.197408207343413,0.181425485961123,0.213822894168467
df5,0.203887688984881,0.187473002159827,0.219870410367171
df6,0.16889848812095,0.152483801295896,0.18488120950324
df7,0.139092872570194,0.126133909287257,0.152483801295896
df8,0.194816414686825,0.178844667417195,0.21036717062635
df9,0.158099352051836,0.144276457883369,0.172775202993173
df10,0.13866090712743,0.124838012958963,0.152915766738661
df11,0.201727861771058,0.185745140388769,0.219427470811747
df12,0.3585313174946,0.338671881240089,0.3792656587473
df13,0.307991360691145,0.290291751650456,0.327429805615551
df14,0.128725701943845,0.115345747330802,0.14341252699784
df15,0.176673866090713,0.161998015149376,0.192656587473002
df16,0.166738660907127,0.151187904967603,0.181425485961123
df17,0.161123110151188,0.146868250539957,0.176673866090713
df18,0.160691144708423,0.146004319654428,0.17536699564976
df19,0.181425485961123,0.165010799136069,0.197397233230754
df20,0.174082073434125,0.158963282937365,0.189189889818227
df21,0.200863930885529,0.18402825273037,0.217710583153348
df22,0.215982721382289,0.19914704322713,0.232818399537449
df23,0.20475161987041,0.188768898488121,0.221155332582805
df24,0.209503239740821,0.19438444924406,0.22633891789598
df25,0.306263498920086,0.288984881209503,0.324406047516199
df26,0.301079913606911,0.282505399568035,0.319643453533129
df27,0.193952483801296,0.177969762419006,0.21036717062635
df28,0.141252699784017,0.127008814285445,0.154643628509719
df29,0.16889848812095,0.154643628509719,0.185313174946004
df30,0.197840172786177,0.180561555075594,0.212958963282937
df31,0.184017278617711,0.169330453563715,0.199568034557235
df32,0.217710583153348,0.200863930885529,0.233693304535637
df33,0.334773218142549,0.315334773218143,0.354211663066955
df34,0.201727861771058,0.185756114501428,0.219427470811747
df35,0.280345572354212,0.262203023758099,0.298488120950324
df36,0.241036717062635,0.224190064794816,0.257883369330454
df37,0.233693304535637,0.215982721382289,0.250107991360691
df38,0.227213822894168,0.210821084294432,0.243628509719222
df39,0.273434125269978,0.256155507559395,0.291997665196196
df40,0.2414686825054,0.225053995680346,0.259600256988853
df41,0.308855291576674,0.290723717093221,0.328282762388421
df42,0.253563714902808,0.235421166306695,0.273855116600084
df43,0.256155507559395,0.237591967633177,0.274298056155508
df44,0.276457883369331,0.257462378000348,0.294168466522678
df45,0.155075593952484,0.139967777568383,0.169751444893821
df46,0.274730021598272,0.258747300215983,0.29329356152449
df47,0.298920086393089,0.279913606911447,0.319211488090365
df48,0.266090712742981,0.248380129589633,0.285097192224622
df49,0.273002159827214,0.253574689015467,0.291997665196196
df50,0.148164146868251,0.133920261369678,0.163282937365011
df51,0.142116630669546,0.12829373650108,0.155939524838013
df52,0.333909287257019,0.315777712773566,0.354200688954296
df53,0.368034557235421,0.347300215982721,0.388336933045356
df54,0.294600431965443,0.276457883369331,0.313606911447084
df55,0.303239740820734,0.284233261339093,0.322667211632481
df56,0.256155507559395,0.238023933075942,0.274287082042849
df57,0.311015118790497,0.291576673866091,0.330885529157667
df58,0.306695464362851,0.288131924436633,0.325701943844492
